date,% Silica Concentrate
2017-08-17 09:00:00,1.19
2017-08-17 10:00:00,1.19
2017-08-17 11:00:00,1.19
2017-08-17 12:00:00,1.19
2017-08-17 13:00:00,1.19
2017-08-17 14:00:00,1.19
2017-08-17 15:00:00,1.19
2017-08-17 16:00:00,1.19
2017-08-17 17:00:00,1.19
2017-08-17 18:00:00,1.19
2017-08-17 19:00:00,1.19
2017-08-17 20:00:00,1.19
2017-08-17 21:00:00,1.19
2017-08-17 22:00:00,1.19
2017-08-17 23:00:00,1.19
2017-08-18 00:00:00,1.19
2017-08-18 01:00:00,1.19
2017-08-18 02:00:00,1.19
2017-08-18 03:00:00,1.19
2017-08-18 04:00:00,1.19
2017-08-18 05:00:00,1.19
2017-08-18 06:00:00,1.1932355273592385
2017-08-18 07:00:00,1.3762831188493565
2017-08-18 08:00:00,1.4233309196234611
2017-08-18 09:00:00,1.4399097222222221
2017-08-18 10:00:00,1.4594583333333333
2017-08-18 11:00:00,1.477
2017-08-18 12:00:00,1.4970347222222222
2017-08-18 13:00:00,1.5193958333333333
2017-08-18 14:00:00,1.5592361111111108
2017-08-18 15:00:00,1.6644305555555554
2017-08-18 16:00:00,1.8300486111111112
2017-08-18 17:00:00,1.982958101994653
2017-08-18 18:00:00,2.1310431703680788
2017-08-18 19:00:00,2.269832442251018
2017-08-18 20:00:00,2.3993155845157172
2017-08-18 21:00:00,2.5194903009116203
2017-08-18 22:00:00,2.6303916092603936
2017-08-18 23:00:00,2.731979612207824
2017-08-19 00:00:00,2.8242362267804397
2017-08-19 01:00:00,2.907248997532384
2017-08-19 02:00:00,2.980944444444445
2017-08-19 03:00:00,3.0506180555555553
2017-08-19 04:00:00,3.1497430555555557
2017-08-19 05:00:00,3.2213611111111113
2017-08-19 06:00:00,3.2628819444444446
2017-08-19 07:00:00,3.1504236111111115
2017-08-19 08:00:00,3.1636041666666666
2017-08-19 09:00:00,3.192256944444445
2017-08-19 10:00:00,3.2151527777777775
2017-08-19 11:00:00,3.2367777777777778
2017-08-19 12:00:00,3.255833333333333
2017-08-19 13:00:00,3.267958333333333
2017-08-19 14:00:00,3.2585694444444444
2017-08-19 15:00:00,3.2836180555555554
2017-08-19 16:00:00,3.213423611111111
2017-08-19 17:00:00,3.156428331400069
2017-08-19 18:00:00,3.148012385187477
2017-08-19 19:00:00,3.1900501945495603
2017-08-19 20:00:00,3.2376424339642362
2017-08-19 21:00:00,3.287309209780532
2017-08-19 22:00:00,3.339005679466597
2017-08-19 23:00:00,3.392797195307546
2017-08-20 00:00:00,3.4486792881012036
2017-08-20 01:00:00,3.506568209204213
2017-08-20 02:00:00,3.5665401181021297
2017-08-20 03:00:00,3.623305555555556
2017-08-20 04:00:00,3.6474305555555557
2017-08-20 05:00:00,3.7187088339494676
2017-08-20 06:00:00,3.8069090418977543
2017-08-20 07:00:00,3.8638914561512037
2017-08-20 08:00:00,3.8904652777777775
2017-08-20 09:00:00,3.918923611111111
2017-08-20 10:00:00,3.9783541666666666
2017-08-20 11:00:00,3.979701388888889
2017-08-20 12:00:00,3.986666666666667
2017-08-20 13:00:00,3.986569444444444
2017-08-20 14:00:00,3.9787013888888887
2017-08-20 15:00:00,3.851215277777778
2017-08-20 16:00:00,3.7496041666666664
2017-08-20 17:00:00,3.6756274554941673
2017-08-20 18:00:00,3.549625
2017-08-20 19:00:00,3.401846529866088
2017-08-20 20:00:00,3.2411669815200463
2017-08-20 21:00:00,3.096131044863403
2017-08-20 22:00:00,2.947324933495232
2017-08-20 23:00:00,2.832570414706852
2017-08-21 00:00:00,2.712390040673912
2017-08-21 01:00:00,2.5772314043745137
2017-08-21 02:00:00,2.4440084930089814
2017-08-21 03:00:00,2.3196041666666667
2017-08-21 04:00:00,2.195576388888889
2017-08-21 05:00:00,2.0548953327171993
2017-08-21 06:00:00,1.9079867914355788
2017-08-21 07:00:00,1.7944627105154631
2017-08-21 08:00:00,1.6943194444444443
2017-08-21 09:00:00,1.6037986111111113
2017-08-21 10:00:00,1.5344374999999997
2017-08-21 11:00:00,1.6255208333333333
2017-08-21 12:00:00,1.7067013888888887
2017-08-21 13:00:00,1.7844652777777779
2017-08-21 14:00:00,1.9008541666666667
2017-08-21 15:00:00,1.9270694444444445
2017-08-21 16:00:00,1.9511458333333334
2017-08-21 17:00:00,1.9694305555555556
2017-08-21 18:00:00,1.9598124999999997
2017-08-21 19:00:00,1.9239513888888888
2017-08-21 20:00:00,1.9109444444444443
2017-08-21 21:00:00,1.8928402777777777
2017-08-21 22:00:00,1.8874097222222224
2017-08-21 23:00:00,1.8328541666666667
2017-08-22 00:00:00,1.8290416666666667
2017-08-22 01:00:00,1.821611111111111
2017-08-22 02:00:00,1.8182083333333334
2017-08-22 03:00:00,1.8108888888888888
2017-08-22 04:00:00,1.8142708333333335
2017-08-22 05:00:00,1.820486111111111
2017-08-22 06:00:00,1.8247638888888889
2017-08-22 07:00:00,1.8354861111111112
2017-08-22 08:00:00,1.8396805555555558
2017-08-22 09:00:00,1.8449027777777778
2017-08-22 10:00:00,1.8124375000000001
2017-08-22 11:00:00,1.6839861111111112
2017-08-22 12:00:00,1.5730138888888892
2017-08-22 13:00:00,1.4546805555555558
2017-08-22 14:00:00,1.3871180555555556
2017-08-22 15:00:00,1.4136180555555555
2017-08-22 16:00:00,1.4051944444444444
2017-08-22 17:00:00,1.3676527777777776
2017-08-22 18:00:00,1.3765972222222222
2017-08-22 19:00:00,1.3727847222222223
2017-08-22 20:00:00,1.389715277777778
2017-08-22 21:00:00,1.3974791666666668
2017-08-22 22:00:00,1.397361111111111
2017-08-22 23:00:00,1.462701388888889
2017-08-23 00:00:00,1.4517847222222224
2017-08-23 01:00:00,1.5588125
2017-08-23 02:00:00,1.6618055555555555
2017-08-23 03:00:00,1.7201874999999998
2017-08-23 04:00:00,1.7803819444444444
2017-08-23 05:00:00,1.7789583333333332
2017-08-23 06:00:00,1.8163055555555556
2017-08-23 07:00:00,1.844597222222222
2017-08-23 08:00:00,1.8704513888888887
2017-08-23 09:00:00,1.8979652777777778
2017-08-23 10:00:00,1.9512916666666664
2017-08-23 11:00:00,2.028013888888889
2017-08-23 12:00:00,2.0592569444444444
2017-08-23 13:00:00,2.1137569444444444
2017-08-23 14:00:00,2.1141875000000003
2017-08-23 15:00:00,2.115708333333333
2017-08-23 16:00:00,2.1337569444444444
2017-08-23 17:00:00,2.1832083333333334
2017-08-23 18:00:00,2.1759791666666666
2017-08-23 19:00:00,2.1843958333333333
2017-08-23 20:00:00,2.1731319444444446
2017-08-23 21:00:00,2.161138888888889
2017-08-23 22:00:00,2.1537430555555557
2017-08-23 23:00:00,2.104111111111111
2017-08-24 00:00:00,2.099194444444444
2017-08-24 01:00:00,2.0009791666666668
2017-08-24 02:00:00,1.9103263888888888
2017-08-24 03:00:00,1.8547986111111112
2017-08-24 04:00:00,1.7938333333333332
2017-08-24 05:00:00,1.798625
2017-08-24 06:00:00,1.790736111111111
2017-08-24 07:00:00,1.760125
2017-08-24 08:00:00,1.7426180555555555
2017-08-24 09:00:00,1.724472222222222
2017-08-24 10:00:00,1.6925555555555556
2017-08-24 11:00:00,1.6462916666666665
2017-08-24 12:00:00,1.6244027777777776
2017-08-24 13:00:00,1.6383402777777778
2017-08-24 14:00:00,1.6384930555555555
2017-08-24 15:00:00,1.6232986111111112
2017-08-24 16:00:00,1.6211180555555558
2017-08-24 17:00:00,1.6138819444444443
2017-08-24 18:00:00,1.6466388888888892
2017-08-24 19:00:00,1.6695625
2017-08-24 20:00:00,1.6683472222222222
2017-08-24 21:00:00,1.6690416666666668
2017-08-24 22:00:00,1.6616458333333333
2017-08-24 23:00:00,1.660451388888889
2017-08-25 00:00:00,1.6624305555555556
2017-08-25 01:00:00,1.6602152777777779
2017-08-25 02:00:00,1.7714375
2017-08-25 03:00:00,1.7832291666666666
2017-08-25 04:00:00,1.8261388888888888
2017-08-25 05:00:00,1.8195138888888889
2017-08-25 06:00:00,1.8153958333333333
2017-08-25 07:00:00,1.814215277777778
2017-08-25 08:00:00,1.8170208333333335
2017-08-25 09:00:00,1.8127569444444445
2017-08-25 10:00:00,1.7782291666666667
2017-08-25 11:00:00,1.747097222222222
2017-08-25 12:00:00,1.7223125000000001
2017-08-25 13:00:00,1.6608888888888889
2017-08-25 14:00:00,1.5897291666666666
2017-08-25 15:00:00,1.5487638888888888
2017-08-25 16:00:00,1.5255069444444445
2017-08-25 17:00:00,1.5559305555555556
2017-08-25 18:00:00,1.5877152777777777
2017-08-25 19:00:00,1.6746805555555555
2017-08-25 20:00:00,1.7057152777777778
2017-08-25 21:00:00,1.7482083333333331
2017-08-25 22:00:00,1.7651666666666668
2017-08-25 23:00:00,1.7502361111111109
2017-08-26 00:00:00,1.7396041666666668
2017-08-26 01:00:00,1.7403194444444443
2017-08-26 02:00:00,1.7100833333333334
2017-08-26 03:00:00,1.7143819444444444
2017-08-26 04:00:00,1.678875
2017-08-26 05:00:00,1.7353819444444447
2017-08-26 06:00:00,1.7340625
2017-08-26 07:00:00,1.7776458333333334
2017-08-26 08:00:00,1.8113124999999999
2017-08-26 09:00:00,1.8409166666666668
2017-08-26 10:00:00,1.9213402777777777
2017-08-26 11:00:00,2.0263958333333334
2017-08-26 12:00:00,2.109583333333333
2017-08-26 13:00:00,2.1596527777777776
2017-08-26 14:00:00,2.2133958333333332
2017-08-26 15:00:00,2.242006944444445
2017-08-26 16:00:00,2.2608888888888887
2017-08-26 17:00:00,2.1892916666666666
2017-08-26 18:00:00,2.121270833333333
2017-08-26 19:00:00,2.0241319444444446
2017-08-26 20:00:00,2.0220902777777776
2017-08-26 21:00:00,2.0227500000000003
2017-08-26 22:00:00,2.037951388888889
2017-08-26 23:00:00,2.064513888888889
2017-08-27 00:00:00,2.0602430555555555
2017-08-27 01:00:00,2.048645833333333
2017-08-27 02:00:00,1.968486111111111
2017-08-27 03:00:00,1.9528263888888886
2017-08-27 04:00:00,1.9464305555555557
2017-08-27 05:00:00,1.8831180555555556
2017-08-27 06:00:00,1.8696319444444445
2017-08-27 07:00:00,1.8235763888888887
2017-08-27 08:00:00,1.837347222222222
2017-08-27 09:00:00,1.8029722222222224
2017-08-27 10:00:00,1.7556319444444441
2017-08-27 11:00:00,1.6688680555555555
2017-08-27 12:00:00,1.6014166666666667
2017-08-27 13:00:00,1.5613263888888889
2017-08-27 14:00:00,1.5164513888888889
2017-08-27 15:00:00,1.503784722222222
2017-08-27 16:00:00,1.5061874999999998
2017-08-27 17:00:00,1.5275000000000003
2017-08-27 18:00:00,1.5525763888888888
2017-08-27 19:00:00,1.5811319444444445
2017-08-27 20:00:00,1.5489930555555553
2017-08-27 21:00:00,1.5140972222222224
2017-08-27 22:00:00,1.5100208333333331
2017-08-27 23:00:00,1.5114097222222225
2017-08-28 00:00:00,1.5208958333333331
2017-08-28 01:00:00,1.5244305555555557
2017-08-28 02:00:00,1.516604166666667
2017-08-28 03:00:00,1.5882430555555556
2017-08-28 04:00:00,1.6824305555555554
2017-08-28 05:00:00,1.7524791666666664
2017-08-28 06:00:00,1.7762152777777778
2017-08-28 07:00:00,1.7981319444444448
2017-08-28 08:00:00,1.7618125000000002
2017-08-28 09:00:00,1.7702013888888888
2017-08-28 10:00:00,1.757263888888889
2017-08-28 11:00:00,1.7432013888888889
2017-08-28 12:00:00,1.7355694444444447
2017-08-28 13:00:00,1.7448263888888886
2017-08-28 14:00:00,1.7602083333333332
2017-08-28 15:00:00,1.8220347222222222
2017-08-28 16:00:00,1.8441666666666665
2017-08-28 17:00:00,1.8713125
2017-08-28 18:00:00,2.024752246354491
2017-08-28 19:00:00,2.154569893715301
2017-08-28 20:00:00,2.307554430238889
2017-08-28 21:00:00,2.4385555555555554
2017-08-28 22:00:00,2.552215277777778
2017-08-28 23:00:00,2.6842916666666663
2017-08-29 00:00:00,2.7674583333333334
2017-08-29 01:00:00,2.889611111111111
2017-08-29 02:00:00,2.990222222222222
2017-08-29 03:00:00,3.0282847222222227
2017-08-29 04:00:00,3.0508333333333333
2017-08-29 05:00:00,3.101513888888889
2017-08-29 06:00:00,3.1913472222222223
2017-08-29 07:00:00,3.2224791666666666
2017-08-29 08:00:00,3.2712708333333333
2017-08-29 09:00:00,3.323236111111111
2017-08-29 10:00:00,3.417583333333333
2017-08-29 11:00:00,3.5225486111111115
2017-08-29 12:00:00,3.6252777777777774
2017-08-29 13:00:00,3.715319444444444
2017-08-29 14:00:00,3.7083333333333335
2017-08-29 15:00:00,3.6340972222222225
2017-08-29 16:00:00,3.6048472222222228
2017-08-29 17:00:00,3.5693888888888887
2017-08-29 18:00:00,3.4571921980899543
2017-08-29 19:00:00,3.3197287173958103
2017-08-29 20:00:00,3.200230291983334
2017-08-29 21:00:00,3.136708333333333
2017-08-29 22:00:00,3.113375
2017-08-29 23:00:00,3.043048611111111
2017-08-30 00:00:00,3.0990625000000005
2017-08-30 01:00:00,3.044013888888889
2017-08-30 02:00:00,3.060430555555556
2017-08-30 03:00:00,3.1111249999999995
2017-08-30 04:00:00,3.1530625000000003
2017-08-30 05:00:00,3.162
2017-08-30 06:00:00,3.182973076626574
2017-08-30 07:00:00,3.261805240775
2017-08-30 08:00:00,3.331056621954953
2017-08-30 09:00:00,3.410739331723032
2017-08-30 10:00:00,3.4489547294171756
2017-08-30 11:00:00,3.4782459870833105
2017-08-30 12:00:00,3.5088541666666666
2017-08-30 13:00:00,3.541965277777778
2017-08-30 14:00:00,3.6840347222222225
2017-08-30 15:00:00,3.7766874999999995
2017-08-30 16:00:00,3.902618055555555
2017-08-30 17:00:00,4.008763888888889
2017-08-30 18:00:00,4.060659722222222
2017-08-30 19:00:00,4.174576388888888
2017-08-30 20:00:00,4.2484809650799535
2017-08-30 21:00:00,4.282872787951621
2017-08-30 22:00:00,4.286635582377593
2017-08-30 23:00:00,4.329237431660255
2017-08-31 00:00:00,4.30546762856081
2017-08-31 01:00:00,4.363416666666667
2017-08-31 02:00:00,4.366597222222222
2017-08-31 03:00:00,4.262493055555556
2017-08-31 04:00:00,4.163618055555555
2017-08-31 05:00:00,4.154409722222223
2017-08-31 06:00:00,4.068214423373425
2017-08-31 07:00:00,3.935791981447222
2017-08-31 08:00:00,3.822630878045046
2017-08-31 09:00:00,3.713073168276968
2017-08-31 10:00:00,3.5785452705828247
2017-08-31 11:00:00,3.4496845684722452
2017-08-31 12:00:00,3.3443541666666667
2017-08-31 13:00:00,3.206326388888889
2017-08-31 14:00:00,3.111201388888889
2017-08-31 15:00:00,3.0324444444444447
2017-08-31 16:00:00,2.9044444444444446
2017-08-31 17:00:00,2.7964583333333333
2017-08-31 18:00:00,2.708576388888889
2017-08-31 19:00:00,2.5990694444444444
2017-08-31 20:00:00,2.5432551460311577
2017-08-31 21:00:00,2.4881272120483797
2017-08-31 22:00:00,2.4704130287335184
2017-08-31 23:00:00,2.4742209016730787
2017-09-01 00:00:00,2.457754593661412
2017-09-01 01:00:00,2.4922172527444215
2017-09-01 02:00:00,2.5240139658356022
2017-09-01 03:00:00,2.6189166666666663
2017-09-01 04:00:00,2.7025763888888887
2017-09-01 05:00:00,2.707638888888889
2017-09-01 06:00:00,2.7405138888888887
2017-09-01 07:00:00,2.7456805555555555
2017-09-01 08:00:00,2.711868055555555
2017-09-01 09:00:00,2.700861111111111
2017-09-01 10:00:00,2.802034722222222
2017-09-01 11:00:00,2.8732361111111113
2017-09-01 12:00:00,2.892979166666667
2017-09-01 13:00:00,2.945777777777778
2017-09-01 14:00:00,2.942645833333333
2017-09-01 15:00:00,2.951784722222222
2017-09-01 16:00:00,2.983458333333333
2017-09-01 17:00:00,2.9904444444444445
2017-09-01 18:00:00,2.9669930555555557
2017-09-01 19:00:00,2.939
2017-09-01 20:00:00,3.0523402777777777
2017-09-01 21:00:00,3.066409722222222
2017-09-01 22:00:00,3.0000833333333334
2017-09-01 23:00:00,2.880652777777778
2017-09-02 00:00:00,2.7936041666666664
2017-09-02 01:00:00,2.6354077472555786
2017-09-02 02:00:00,2.5120693674977312
2017-09-02 03:00:00,2.3839444444444444
2017-09-02 04:00:00,2.371004582563148
2017-09-02 05:00:00,2.3869100559663194
2017-09-02 06:00:00,2.4575358004723844
2017-09-02 07:00:00,2.613854166666667
2017-09-02 08:00:00,2.7930277777777777
2017-09-02 09:00:00,2.8489097222222224
2017-09-02 10:00:00,2.8591944444444444
2017-09-02 11:00:00,2.9099444444444447
2017-09-02 12:00:00,2.906368055555555
2017-09-02 13:00:00,2.8877499999999996
2017-09-02 14:00:00,2.8283333333333336
2017-09-02 15:00:00,2.803
2017-09-02 16:00:00,2.7584791666666666
2017-09-02 17:00:00,2.742722222222222
2017-09-02 18:00:00,2.755763888888889
2017-09-02 19:00:00,2.749034722222222
2017-09-02 20:00:00,2.5926875
2017-09-02 21:00:00,2.529625
2017-09-02 22:00:00,2.5073819444444445
2017-09-02 23:00:00,2.5
2017-09-03 00:00:00,2.475375
2017-09-03 01:00:00,2.4724166666666667
2017-09-03 02:00:00,2.442861111111111
2017-09-03 03:00:00,2.4389444444444446
2017-09-03 04:00:00,2.401259306325741
2017-09-03 05:00:00,2.3970552218114585
2017-09-03 06:00:00,2.3887211439720604
2017-09-03 07:00:00,2.258347222222222
2017-09-03 08:00:00,2.1363125000000003
2017-09-03 09:00:00,2.1398125
2017-09-03 10:00:00,2.1283958333333333
2017-09-03 11:00:00,2.1081944444444445
2017-09-03 12:00:00,2.1498680555555554
2017-09-03 13:00:00,2.192173611111111
2017-09-03 14:00:00,2.248548611111111
2017-09-03 15:00:00,2.3600972222222225
2017-09-03 16:00:00,2.390645833333333
2017-09-03 17:00:00,2.4041875
2017-09-03 18:00:00,2.4066041666666664
2017-09-03 19:00:00,2.4774930555555557
2017-09-03 20:00:00,2.5268333333333337
2017-09-03 21:00:00,2.5626875
2017-09-03 22:00:00,2.6500694444444446
2017-09-03 23:00:00,2.803701388888889
2017-09-04 00:00:00,2.9263749999999997
2017-09-04 01:00:00,3.083652777777778
2017-09-04 02:00:00,3.2269861111111107
2017-09-04 03:00:00,3.3197708333333336
2017-09-04 04:00:00,3.3296458333333336
2017-09-04 05:00:00,3.2582152777777775
2017-09-04 06:00:00,3.1781875
2017-09-04 07:00:00,3.2191111111111113
2017-09-04 08:00:00,3.2402777777777776
2017-09-04 09:00:00,3.231472222222222
2017-09-04 10:00:00,3.1941736111111116
2017-09-04 11:00:00,3.1203055555555554
2017-09-04 12:00:00,3.088847222222222
2017-09-04 13:00:00,3.0699236111111117
2017-09-04 14:00:00,3.0646875000000002
2017-09-04 15:00:00,3.0219027777777776
2017-09-04 16:00:00,3.036243055555555
2017-09-04 17:00:00,3.0606388888888887
2017-09-04 18:00:00,3.073479166666667
2017-09-04 19:00:00,3.0572986111111113
2017-09-04 20:00:00,3.04725
2017-09-04 21:00:00,3.1558263888888893
2017-09-04 22:00:00,3.180083333333333
2017-09-04 23:00:00,3.185664559951852
2017-09-05 00:00:00,3.223746022766528
2017-09-05 01:00:00,3.2210069434920374
2017-09-05 02:00:00,3.224205169451736
2017-09-05 03:00:00,3.259855567651065
2017-09-05 04:00:00,3.2974556551771066
2017-09-05 05:00:00,3.3740068615853938
2017-09-05 06:00:00,3.448337080562037
2017-09-05 07:00:00,3.508873933308958
2017-09-05 08:00:00,3.5739393471852545
2017-09-05 09:00:00,3.6365657119782173
2017-09-05 10:00:00,3.697234978228217
2017-09-05 11:00:00,3.783340421114445
2017-09-05 12:00:00,3.8436599688946527
2017-09-05 13:00:00,3.902113899746366
2017-09-05 14:00:00,3.9672533300762036
2017-09-05 15:00:00,4.012752096714698
2017-09-05 16:00:00,4.080434835653449
2017-09-05 17:00:00,4.147843988338912
2017-09-05 18:00:00,4.2193965976365275
2017-09-05 19:00:00,4.2661358126282405
2017-09-05 20:00:00,4.317724409891273
2017-09-05 21:00:00,4.26582707747625
2017-09-05 22:00:00,4.244109074874098
2017-09-05 23:00:00,4.186785214138472
2017-09-06 00:00:00,4.128276777754629
2017-09-06 01:00:00,4.069771501444143
2017-09-06 02:00:00,4.011267052770486
2017-09-06 03:00:00,3.9538735990156018
2017-09-06 04:00:00,3.8910443448228933
2017-09-06 05:00:00,3.849875082859051
2017-09-06 06:00:00,3.8323573638824073
2017-09-06 07:00:00,3.763459400024375
2017-09-06 08:00:00,3.6877342639258566
2017-09-06 09:00:00,3.5756565102440048
2017-09-06 10:00:00,3.4737927995495608
2017-09-06 11:00:00,3.373895689996666
2017-09-06 12:00:00,3.2724511422164584
2017-09-06 13:00:00,3.1560319335869673
2017-09-06 14:00:00,3.054128614368241
2017-09-06 15:00:00,2.9421020699519675
2017-09-06 16:00:00,2.840856831013218
2017-09-06 17:00:00,2.7511143449944213
2017-09-06 18:00:00,2.666679791252361
2017-09-06 19:00:00,2.585516965149537
2017-09-06 20:00:00,2.5561992012198376
2017-09-06 21:00:00,2.5188951447459726
2017-09-06 22:00:00,2.473217314014792
2017-09-06 23:00:00,2.419612725909676
2017-09-07 00:00:00,2.3382758105899533
2017-09-07 01:00:00,2.2676659995082638
2017-09-07 02:00:00,2.205131944444444
2017-09-07 03:00:00,2.139097222222222
2017-09-07 04:00:00,2.1343055555555557
2017-09-07 05:00:00,2.091701388888889
2017-09-07 06:00:00,1.9945069444444445
2017-09-07 07:00:00,1.9400694444444446
2017-09-07 08:00:00,1.8949305555555553
2017-09-07 09:00:00,1.8906527777777777
2017-09-07 10:00:00,1.8804097222222222
2017-09-07 11:00:00,1.904666666666667
2017-09-07 12:00:00,1.9102291666666666
2017-09-07 13:00:00,1.9489375000000002
2017-09-07 14:00:00,1.9855347222222224
2017-09-07 15:00:00,2.042340277777778
2017-09-07 16:00:00,2.0822708333333333
2017-09-07 17:00:00,2.093590277777778
2017-09-07 18:00:00,2.108833333333333
2017-09-07 19:00:00,2.113097222222222
2017-09-07 20:00:00,2.073875
2017-09-07 21:00:00,2.031361111111111
2017-09-07 22:00:00,1.988138888888889
2017-09-07 23:00:00,1.9518819444444444
2017-09-08 00:00:00,1.9396944444444446
2017-09-08 01:00:00,1.9215416666666667
2017-09-08 02:00:00,1.9143125
2017-09-08 03:00:00,1.9223680555555556
2017-09-08 04:00:00,1.8894444444444443
2017-09-08 05:00:00,1.8565625
2017-09-08 06:00:00,1.8505902777777776
2017-09-08 07:00:00,1.8611805555555554
2017-09-08 08:00:00,1.881840277777778
2017-09-08 09:00:00,1.89275
2017-09-08 10:00:00,1.931833333333333
2017-09-08 11:00:00,1.9169444444444446
2017-09-08 12:00:00,1.9081875
2017-09-08 13:00:00,1.8744305555555554
2017-09-08 14:00:00,1.8404652777777777
2017-09-08 15:00:00,1.8183194444444442
2017-09-08 16:00:00,1.7932083333333333
2017-09-08 17:00:00,1.8100069444444447
2017-09-08 18:00:00,1.7853819444444445
2017-09-08 19:00:00,1.75825
2017-09-08 20:00:00,1.7285972222222221
2017-09-08 21:00:00,1.7206249999999998
2017-09-08 22:00:00,1.7839861111111108
2017-09-08 23:00:00,1.8965
2017-09-09 00:00:00,1.9132777777777776
2017-09-09 01:00:00,2.034013888888889
2017-09-09 02:00:00,2.0990486111111113
2017-09-09 03:00:00,2.1172569444444442
2017-09-09 04:00:00,2.153020833333333
2017-09-09 05:00:00,2.2094791666666667
2017-09-09 06:00:00,2.2772152777777777
2017-09-09 07:00:00,2.2851666666666666
2017-09-09 08:00:00,2.29525
2017-09-09 09:00:00,2.3098402777777776
2017-09-09 10:00:00,2.3005694444444447
2017-09-09 11:00:00,2.3096180555555557
2017-09-09 12:00:00,2.3124305555555553
2017-09-09 13:00:00,2.3580555555555556
2017-09-09 14:00:00,2.391347222222222
2017-09-09 15:00:00,2.4220972222222223
2017-09-09 16:00:00,2.4474722222222223
2017-09-09 17:00:00,2.4466527777777776
2017-09-09 18:00:00,2.4954027777777776
2017-09-09 19:00:00,2.519388888888889
2017-09-09 20:00:00,2.5326458333333335
2017-09-09 21:00:00,2.540458333333333
2017-09-09 22:00:00,2.492263888888889
2017-09-09 23:00:00,2.4046805555555553
